QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-٢٥ طاء - ٣٥ ستعمل الدائرة كحلقة اتصال بالدوائر الأخرى لتجهيز البيانات داخل مركز ف ـ ـ ـ ا الدولي وكمنسق للعلاقات معها .-

- الحرف الأول [ ف ] - الحرف الأخير [ ا ] - [ ف ـ ـ ـ ا ] - عدد الحروف 5 -",فيينا,بفيينا,لفيينا
"-ووفقا للمقرر 2006 / 14 ، قرر المجلس أن يجري اختيار أعضاء المكتب الجديد قبل عقد ا ـ ـ ـ ـ ـ ـ ع المشترك ، وبناء عليه ستعقد جلسة رسمية للمجلس التنفيذي لبرنامج الأمم المتحدة الإنمائي وصندوق الأمم المتحدة للسكان ، يوم الخميس ، 11 كانون الثاني / يناير ، من الساعة 00 / 11 إلى 00 / 12 في غرفة الاجتماعات 5 .-

- الحرف الأول [ ا ] - الحرف الأخير [ ع ] - [ ا ـ ـ ـ ـ ـ ـ ع ] - عدد الحروف 8 -",الاجتماع,اجتماع,الإجتماع
"-ستعرض على المجلس تقارير المجالس ا ـ ـ ـ ـ ـ ـ ـ ة لبرنامج الأمم المتحدة الإنمائي / صندوق الأمم المتحدة للسكان ، ومنظمة الأمم المتحدة للطفولة ، وبرنامج الأغذية العالمي ، وتقرير الأمين العام عن القضايا التي انبثقت عن المجالس ا ـ ـ ـ ـ ـ ـ ـ ة لصناديق الأمم المتحدة وبرامجها ، بما في ذلك صورتها المالية العامة ، إلى جانب التقارير السنوية للصناديق والبرامج الأربعة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 9 -",التنفيذية,والتنفيذية,تنفيذية
"-ولا تتحمل منظمة الأمم المتحدة للأغذية و ـ ـ ـ ـ ـ ـ ة وبرنامج الأمم المتحدة للبيئة أي مسؤولية عن أي أذى أو ضرر أو خسارة أو ضير من أي نوع يحدث نتيجة لاستيراد هذه المادة الكيميائية أو حظر استيرادها .-

- الحرف الأول [ و ] - الحرف الأخير [ ة ] - [ و ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",والزراعة,والزراع,كالزراعة
"-وطلب المجلس إلى البرنامج أن يحيل ا ـ ـ ـ ـ ـ ـ ـ ت وتوصيات اجتماعات لجنة المنظمات المشاركة في الرعاية ومجلس تنسيق البرنامج إلى المجلس الاقتصادي والاجتماعي وإلى هيئات إدارة المنظمات المشاركة في الرعاية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 9 -",استنتاجات,واستنتاجات,الاستنتاجات
"-واسترعى انتباه أعضاء اللجنة إلى م ـ ـ ـ ة رئيس لجنة القضاء على التمييز العنصري الواردة في التقرير A / 48 / 18 وقال إن وفد اليابان يرجو أن تتخذ الجمعية العامة في هذه الدورة القرار قيد النظر الذي يأخذ في الاعتبار التغيرات التي طرأت في العالم وأن تعتمد اللجنة الثالثة انطلاقا من نفس هذا المفهوم قرارات أخرى بشأن مختلف المواضيع المعروضة عليها وهذا من شأنه أن يعزز الثقة في أعمالها .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ة ] - عدد الحروف 5 -",مذكرة,ومذكرة,لمذكرة
"-والهدف من زيارتهم هو الحصول على معلومات مباشرة عن عمل ا ـ ـ ـ ـ ـ ة ، وتعزيز قدرات منظمات المجتمع المدني في رواندا في مجال القانون الإنساني الدولي والفقه الجنائي .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",المحكمة,محكمة,فالمحكمة
"-4 - معلومات مقدمة من أمانة الصندوق بشأن مقررات اللجنة التنفيذية وثيقة ا ـ ـ ـ ة وبشأن الأنشطة التي اضطلعت بها الوكالات المنفذة ( برنامج الأمم المتحدة الإنمائي ، برنامج الأمم المتحدة للبيئة ، منظمة الأمم المتحدة للتنمية الصناعية والبنك الدولي ) لتيسير امتثال الأطراف .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ة ] - عدد الحروف 5 -",الصلة,صلة,والصلة
"-63 - وأثناء الفترة المشمولة بالاستعراض ، دخلت العملية ا ـ ـ ـ ـ ـ ـ ة للاتحاد الأفريقي والأمم المتحدة في دارفور في حوار مع أطراف النزاع للخروج بالتزامات بوضع خطط عمل ترمي لإنهاء تجنيد الجنود الأطفال واستخدامهم .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المختلطة,والمختلطة,ومختلطة
"-&apos; 3` تحديد أفضل الممارسات في مجال بناء ا ـ ـ ـ ـ ـ ت وتعميمها على الدول الأعضاء ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ت ] - عدد الحروف 7 -",القدرات,والقدرات,بالقدرات
