QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-وقد استكمل تنظيم وعقد حلقات العمل بالتعاون مع المراكز والمؤسسات المعنية في الاعداد المشترك لمواد التدريب ب ـ ـ ـ  مواضيع أساسية مثل حوسبة نظم العدالة الجنائية ، والاحتجاز السابق للمحاكمة ، واصدار الأحكام المؤبدة واكتظاظ السجون .-

- الحرف الأول [ ب ] - [ ب ـ ـ ـ  ] - عدد الحروف 4 -",بشأن,وبشأن,بشأنه
"-ومن ثم ، فإن الوكالات التابعة للمنظومة قد ترى أنه من المفيد أن تشير الى التوصيات ذات الصلة بولاية كل منها عند إعداد مخططات التنفيذ المقبلة الخاصة بكل وكالة ، التي ستدرج في مرفق خطة العمل الشاملة للمنظومة و ـ ـ ـ  للفقرة ٢ من قرار الجمعية العامة ٤٧ / ١٠٠ .-

- الحرف الأول [ و ] - [ و ـ ـ ـ  ] - عدد الحروف 4 -",وفقا,ووفقا,طبقا
"-ولا تزال هناك حاجة إلى مثل هذه المساعدة حيث يستعد اللبنانيون من جديد لقبول قدرهم المتمثل في إ ـ ـ ـ ة الإعمار الاقتصادي والسياسي .-

- الحرف الأول [ إ ] - الحرف الأخير [ ة ] - [ إ ـ ـ ـ ة ] - عدد الحروف 5 -",إعادة,إعاد,وإعادة
"-١٥٦ - ويقوم برنامج الأمم المتحدة للبيئة بنشر المعلومات ، بصورة خاصة من أجل تعزيز ن ـ ـ  المعلومات بين جهات الصناعة والحكومة للتنمية الصناعية السليمة بيئيا من خلال المنشورات التقنية الدورية ، والمبادئ التوجيهية ، والدراسات المميزة والتخطيط .-

- الحرف الأول [ ن ] - [ ن ـ ـ  ] - عدد الحروف 3 -",نقل,ونقل,نقله
"-ومن ثم فإن المقترح يتمثل في إدراج المنتدى التنفيذي ضمن برنامج العمل العام لمركز التجارة الدولية بغية تخصيص موارد ثابتة من الميزانية العادية تكون قابلة للتوقع ل ـ ـ ـ ـ ذ الأنشطة الرئيسية ذات الصلة ، على أن تخصص الموارد الخارجة عن الميزانية للتنفيذ على الصعيد الميداني أو الإقليمي .-

- الحرف الأول [ ل ] - الحرف الأخير [ ذ ] - [ ل ـ ـ ـ ـ ذ ] - عدد الحروف 6 -",لتنفيذ,لتنفيذها,لتنفيذه
"-بيد أنه ربما تصبح إعادة التوطين ، في ظل بعض الظروف ، الخيار الوحيد من أجل إ ـ ـ ـ د حل دائم .-

- الحرف الأول [ إ ] - الحرف الأخير [ د ] - [ إ ـ ـ ـ د ] - عدد الحروف 5 -",إيجاد,كإيجاد,ايجاد
"-ونؤكد كذلك دعمنا للجنة البلدان الأمريكية ل ـ ـ ـ ـ ـ ة إساءة استعمال المخدرات وآلية تقييمها المتعددة الأطراف ، لأننا نرى أن ما تضطلع به من أعمال يشكل مساهمة قيمة في التعاون المتعدد الأطراف في هذا المجال .-

- الحرف الأول [ ل ] - الحرف الأخير [ ة ] - [ ل ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",لمكافحة,ولمكافحة,للمكافحة
"-ومن العناصر الأساسية المشتركة فيها هو إجراء محاكمة منصفة خلال مهلة زمنية معقولة من قبل م ـ ـ ـ ة مختصة ومحايدة .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ة ] - عدد الحروف 5 -",محكمة,المحكمة,كمحكمة
"-وتواصل اللجنة رصد ا ـ ـ ـ ـ ـ ـ ـ ت وتقديم الدعم للبلدان الأفريقية يوميا من خلال تقديم المشورة الفنية والمساعدة على إعداد مقترحات لتقديمها أثناء ا ـ ـ ـ ـ ـ ـ ـ ت .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 9 -",المفاوضات,والمفاوضات,لمفاوضات
"-ولدى اعداد التقرير ووفقا لطلب المجلس ، كان يتعين على الأمين العام أن يعتمد على جميع البيانات المتاحة ، بما في ذلك البحوث الجنائية الراهنة ، وأن يدعو الى ابداء تعليقات من الوكالات المتخصصة والمنظمات الدولية ا ـ ـ ـ ـ ـ ـ ة والمنظمات غير ا ـ ـ ـ ـ ـ ـ ة ذات المركز الاستشاري لدى المجلس .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",الحكومية,والحكومية,للحكومية
