QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-واقترح المؤتمر أن ينظر الفريق العامل المشترك في التقرير التكميلي وأن يعد توصيات مشتركة عن تعزيز التعاون والتنسيق بين الاتفاقيات الثلاث على المستويين الإداري والبرنامجي يتم إحالتها إلى الاجتماع ا ـ ـ ـ ـ م لمؤتمر الأطراف لكل اتفاقية .-

- الحرف الأول [ ا ] - الحرف الأخير [ م ] - [ ا ـ ـ ـ ـ م ] - عدد الحروف 6 -",القادم,والقادم,القادمه
"-28 - وقد أحرز تقدم محدود في مجال إصلاح ق ـ ـ ـ  الأمن أثناء الفترة المشمولة بالتقرير ، كما أبلغت الحكومة مؤخرا عملية الأمم المتحدة في بوروندي والجهات المانحة بأنها تسلم بما يمثله اتباع نهج شامل في إصلاح ق ـ ـ ـ  الأمن من أهمية لتوطيد دعائم السلام والأمن .-

- الحرف الأول [ ق ] - [ ق ـ ـ ـ  ] - عدد الحروف 4 -",قطاع,وقطاع,لقطاع
"-47 - ولا توجد تهديدات مرئية مباشرة ضد الأمم المتحدة ب ـ ـ ـ  عامة ، ولا ضد موظفيها على وجه الخصوص ، ولكن احتمال استهداف موظفي الأمم المتحدة بشكل غير مباشر بسبب الاشتباكات الداخلية أو التظاهرات ذات الصلة بالحالة السياسية والعسكرية السائدة ازداد إلى حد كبير .-

- الحرف الأول [ ب ] - [ ب ـ ـ ـ  ] - عدد الحروف 4 -",بصفة,وبصفة,فبصفة
"-177 - يشير الفريق إلى استنتاجه الوارد في تقريره بشأن الدفعة الثانية من المطالبات من الفئة هاء - 2 بأن المطالبات المسددة كتعويض للموظفين لقاء فقدان الممتلكات الشخصية ق ـ ـ ـ ة للتعويض من حيث المبدأ ، "" إذا كانت هذه المبالغ قد دفعت عملا بالتزامات قانونية أو ، عندما يتضح في أحوال أخرى أنها مبررة ومعقولة في ظل الظروف السائدة "" ( 110 ) .-

- الحرف الأول [ ق ] - الحرف الأخير [ ة ] - [ ق ـ ـ ـ ة ] - عدد الحروف 5 -",قابلة,وقابلة,القابلة
"-واستضافتها وزارة البيئة الكندية ونظمتها أ ـ ـ ـ ة الاتفاقية الإطارية بشأن تغير المناخ .-

- الحرف الأول [ أ ] - الحرف الأخير [ ة ] - [ أ ـ ـ ـ ة ] - عدد الحروف 5 -",أمانة,وأمانة,كأمانة
"-يعرب عن قلقه البالغ إزاء تجنيد ( المناوئون للحكومة ) للأطفال واستخدامهم في ( البلد المتضرر ) ، وإزاء قتل الأطفال وتشويههم نتيجة للنزاع ، ويكرر إدانته القوية ل ـ ـ ـ ـ د الأطفال الجنود واستخدامهم في انتهاك للقانون الدولي الواجب التطبيق ولجميع الانتهاكات والتجاوزات الأخرى المرتكبة في حق الأطفال في حالات النزاع المسلح ، ولا سيما الهجمات على المدارس ويدعو إلى تقديم المسؤولين عنها إلى العدالة .-

- الحرف الأول [ ل ] - الحرف الأخير [ د ] - [ ل ـ ـ ـ ـ د ] - عدد الحروف 6 -",لتجنيد,للتجنيد,لتجنيده
"-كذلك فإن قرار المكتب القاضي بإعطاء م ـ ـ ـ ة الاتجار بالمخدرات مكانة رئيسية في تقارير الأمين العام المقدمة إلى مجلس الأمن قد ساعد في إبراز هذه المشكلة .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ة ] - عدد الحروف 5 -",مسألة,فمسألة,لمسألة
"-52 - وفي الجلسة الثالثة ، اتفقت الهيئة ا ـ ـ ـ ـ ـ ة للتنفيذ على النظر في هذا البند الفرعي في إطار فريق اتصال برئاسة السيد بوبو جالو ( غامبيا ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الفرعية,والفرعية,الفرعيه
"-وسأغدو ممتنا لو تكرمتم بتعميم هذه الرسالة ومرفقها بوصفها وثيقة من وثائق ا ـ ـ ـ ـ ـ ة العامة في إطار البند ٤٢ من جدول الأعمال ، ومن وثائق مجلس الأمن .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الجمعية,في الجمعية,فالجمعية
"-وبموجب المادة 21 ، ي ـ ـ ـ  لدولة طرف في الاتفاقية أن تعلن في أي وقت أنها تعترف باختصاص لجنة مناهضة التعذيب في أن تتسلم بلاغات تفيد بأن دولة طرفا تدعي بأن دولة طرفا أخرى لا تفي بالتزاماتها بموجب الاتفاقية ، وفي أن تنظر في تلك البلاغات .-

- الحرف الأول [ ي ] - [ ي ـ ـ ـ  ] - عدد الحروف 4 -",يجوز,فيجوز,ويجوز
"-بل إن الحاجة إلى هذه الخبرات الإضافية ستزداد إلحاحا بعد إقرار التشريعات الأمنية غير المبتوت فيها ، والتي تتوخى استيعاب كل من المكتب الوطني للتحقيقات ووكالة إنفاذ ق ـ ـ ـ ـ ن مكافحة المخدرات ضمن الشرطة الوطنية الليبرية .-

- الحرف الأول [ ق ] - الحرف الأخير [ ن ] - [ ق ـ ـ ـ ـ ن ] - عدد الحروف 6 -",قوانين,فقوانين,كقوانين
"-وأيدت البرازيل بقوة أيضا إ ـ ـ ـ ء مجلس الأمم المتحدة لحقوق الإنسان في الآونة الأخيرة وهو المجلس الذي انتخبت البرازيل عضوا فيه في شهر أيار / مايو من هذا العام وقد أكدت البرازيل من جديد التزامها بتعزيز وحماية حقوق الإنسان .-

- الحرف الأول [ إ ] - الحرف الأخير [ ء ] - [ إ ـ ـ ـ ء ] - عدد الحروف 5 -",إنشاء,فإنشاء,انشاء
"-اقتصادات مختارة من منطقة اللجنة الاقتصادية و ـ ـ ـ ـ ـ ـ ـ ـ ـ ة لآسيا والمحيط الهادئ : معدلات النمو الاقتصادي والتضخم 1999 - 2003-

- الحرف الأول [ و ] - الحرف الأخير [ ة ] - [ و ـ ـ ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 11 -",والاجتماعية,والاقتصادية,والسياسية
"-وفي الوقت الذي يبذل فيه المجتمع الدولي ب ـ ـ ـ ه جهودا بناءة ترمي الى إنهاء الحرب الأهلية في البوسنة والهرسك السابقة ويعمل على ايجاد حل سلمي للأزمة في يوغوسلافيا السابقة تؤيد ألبانيا "" فتح الملف الألباني "" .-

- الحرف الأول [ ب ] - الحرف الأخير [ ه ] - [ ب ـ ـ ـ ه ] - عدد الحروف 5 -",بأسره,بأسرها,بأسرهم
"-30 - يبرز عدم وصول الجميع إلى إ ـ ـ ـ ـ ـ ت المياه التباينات القائمة بين المناطق والبلدان ، إذ يبلغ عدد الأشخاص الذين لا يحصلون على خدمات إ ـ ـ ـ ـ ـ ت المياه والإصحاح على التوالي قرابة 1 . 1 مليار شخص و2 . 6 مليار شخص .-

- الحرف الأول [ إ ] - الحرف الأخير [ ت ] - [ إ ـ ـ ـ ـ ـ ت ] - عدد الحروف 7 -",إمدادات,وإمدادات,لإمدادات
"-وأخيرا ، نود أن نشكر جميع الشركاء ا ـ ـ ـ ـ ـ ـ ن - بما في ذلك برنامج الأمم المتحدة الإنمائي ، والوكالة الدولية للطاقة الذرية ، ومنظمة الأمم المتحدة للأغذية والزراعة ، ومكتب الأمم المتحدة لتنسيق الشؤون الإنسانية ، وبرنامج الأمم المتحدة للبيئة ، ولجنة الأمم المتحدة العلمية المعنية بآثار الإشعاع الذري ، ومنظمة الصحة العالمية ، والبنك الدولي ، ومنتدى تشيرنوبيل - على جهودهم الدؤوبة في عملية الانتعاش هذه .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ـ ن ] - عدد الحروف 8 -",الدوليين,والدوليين,دوليين
"-[ ملاحظة : فتح باب التسجيل في قائمة المتكلمين في المناقشة العامة بشأن جميع ا ـ ـ ـ ـ د المحالة إلى اللجنة الثالثة .-

- الحرف الأول [ ا ] - الحرف الأخير [ د ] - [ ا ـ ـ ـ ـ د ] - عدد الحروف 6 -",البنود,والبنود,بالبنود
