QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-3 - يطلب إلى المدير التنفيذي أن يبحث سبل زيادة ق ـ ـ ـ ت برنامج الأمم المتحدة للبيئة بصفته الجهاز الرئيسي للأمم المتحدة في مجال البيئة ، وذلك لأجل تعزيز دوره كوكالة منفذة لمرفق البيئة العالمية ؛-

- الحرف الأول [ ق ] - الحرف الأخير [ ت ] - [ ق ـ ـ ـ ت ] - عدد الحروف 5 -",قدرات,وقدرات,القدرات
"-أتشرف بأن أحيل طيه رسالة مؤرخة 18 كانون الأول / ديسمبر 2006 موجهة إلى رئيس مجلس الأمن من رئيس الفريق العامل غير الرسمي التابع ل ـ ـ ـ س الأمن والمعني بالمسائل العامة المتعلقة بالجزاءات ، تتضمن تقرير الفريق العامل غير الرسمي ( انظر المرفق ) .-

- الحرف الأول [ ل ] - الحرف الأخير [ س ] - [ ل ـ ـ ـ س ] - عدد الحروف 5 -",لمجلس,ولمجلس,لمجلسها
"-وسأغدو م ـ ـ ـ ا لو تم تعميم هذه الرسالة ومرفقها بوصفهما وثيقة من وثائق الجمعية العامة في إطار البندين ١٣٩ و ١٤٦ من القائمة الأولية .-

- الحرف الأول [ م ] - الحرف الأخير [ ا ] - [ م ـ ـ ـ ا ] - عدد الحروف 5 -",ممتنا,صمتنا,امتنا
"-ويبلغ عدد محطات المراقبين من الشرطة المدنية في ا ـ ـ ـ ت الحالي ٤١ محطة ومن المتوقع أن يزداد هذا العدد بازدياد عدد المراقبين من الشرطة من ٦٢٢ إلى ٧١٦ .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ت ] - عدد الحروف 5 -",الوقت,فالوقت,هذاالوقت
"-13 - وواصل حديثه قائلا إن المؤتمر الاستعراضي لعام 2000 قد أقر بأن حماية الحق في استخدام الطاقة النووية للأغراض السلمية هو هدف أساسي للمعاهدة وبأنه لتحقيق هذا الهدف ينبغي أن تعامل الدول غير الحائزة للأسلحة النووية الأطراف في المعاهدة معاملة تفضيلية ، مع أخذ احتياجات البلدان ا ـ ـ ـ ـ ـ ة ، بصفة خاصة ، في الاعتبار .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",النامية,والنامية,النامي
"-وأدى الانخفاض الهائل في معدل الولادة في التسعينات ، علاوة على الاتجاهات السلبية للهجرة ، إلى تقلص كبير في ق ـ ـ  العمل في جورجيا ، على أن الانخفاض الموازي في الطلب على العمل فاق بكثير معدل الانخفاض في جانب العرض ، وهو ما يتجلى في مستويات البطالة المرتفعة .-

- الحرف الأول [ ق ] - [ ق ـ ـ  ] - عدد الحروف 3 -",قوة,يقوة,وقوة
"-ويجب ، في نفس الوقت ، ألا تقودنا المهمة الموكلة الى مجلس الأمن بصدد ح ـ ـ  السلم وإنفاذ السلم الى نسيان اختصاص الجمعية العامة في مسائل الميزانية وفي مجال الدبلوماسية الوقائية ، وبخاصة في مجال بناء السلم .-

- الحرف الأول [ ح ] - [ ح ـ ـ  ] - عدد الحروف 3 -",حفظ,إحفظ,وحفظ
"-يدين أشد الإدانة جميع أعمال العنف ا ـ ـ ـ ـ ي وغيرها من أشكال العنف المرتكبة ضد المدنيين في النزاعات المسلحة ، ولا سيما بحق النساء والأطفال ، ويتعهد بكفالة أن تطبق جميع عمليات دعم السلام كل التدابير الممكنة لمنع ارتكاب أعمال العنف هذه ومعالجة أثرها حيثما وقعت .-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ي ] - عدد الحروف 6 -",الجنسي,والجنسي,الجنسى
"-١١٣ - وتحدث ممثل البرازيل تعليلا لموقفه بعد اعتماد المقرر فقال إن وفده كان يفضل أن يتم ت ـ ـ ـ م مقترحات المديرة التنفيذية المطلوبة في المقرر ، الى الحكومات قبل التنفيذ النهائي .-

- الحرف الأول [ ت ] - الحرف الأخير [ م ] - [ ت ـ ـ ـ م ] - عدد الحروف 5 -",تقديم,كتقديم,تقديمك
"-ندوة خاصة بشأن "" تحقيق أقصى قدر من الفوائد الاقتصادية وتعزيز قدرات الدول الجزرية ا ـ ـ ـ ـ ـ ة النامية عبر السياحة المستدامة - تنفيذ استراتيجية موريشيوس "" ( ينظمها مكتب الممثل السامي لأقل البلدان نموا والبلدان النامية غير الساحلية والدول الجزرية ا ـ ـ ـ ـ ـ ة النامية التابع للأمم المتحدة ومنظمة التجارة العالمية التابعة للأمم المتحدة )-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الصغيرة,والصغيرة,بالصغيرة
