QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-وقد واجه واضعو اتفاقية عدم انتشار الأسلحة النووية منذ 35 سنة مهمة صعبة تتمثل في المحافظة على التوازن الحساس بين ضرورة منع الانتشار وضرورة المحافظة على الحقوق غير القابلة للتصرف لجميع ا ـ ـ ـ ـ ـ ف ، المكرسة في المادة الرابعة من المعاهدة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ف ] - [ ا ـ ـ ـ ـ ـ ف ] - عدد الحروف 7 -",الأطراف,والأطراف,لأطراف
"-وفي بلدان ومناطق كثيرة تعد الآثار الصحية للانحطاط البيئي ) بما في ذلك الظروف ا ـ ـ ـ ـ ـ ة لأماكن العمل ( بشكل متزايد باعثا على القلق البالغ .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",البيئية,والبيئية,البيئيه
"-45 - قد ترغب اللجنة في استحداث الأدوات ا ـ ـ ـ ـ ـ ة لتحسين أنشطة الدعوة ونشر المعلومات المتعلقة بأعمالها ، الأمر الذي من شأنه أن يزيد من تعزيز جهودها .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",اللازمة,واللازمة,اللازم
"-44 - ومن الآليات الأخرى التي حثت عليها وزارة النهوض بالمرأة والتنمية البشرية إ ـ ـ ـ ء مكاتب مجتمعية تساهم في تقديم المساعدة والدعم لضحايا العنف ، في أمان وسرية . وينظر في تنظيم 132 1 مكتبا للدفاع عن الأطفال والمراهقين ، وهي مؤسسات تهدف إلى حماية الحقوق التي تكفلها التشريعات المتخصصة عن طريق خدمات التوجيه والإعلام وتقديم المساعدة في حالات العنف ضد الأطفال وسوء معاملتهم من جانب الأطراف الثالثة أو الأقارب .-

- الحرف الأول [ إ ] - الحرف الأخير [ ء ] - [ إ ـ ـ ـ ء ] - عدد الحروف 5 -",إنشاء,فإنشاء,انشاء
"-129 - وأحاطت الهيئة الفرعية علما ببيان مكتوب أدلى به الأمين التنفيذي لاتفاقية التنوع البيولوجي يورد معلومات عن حصائل الدورة الثامنة ل ـ ـ ـ ـ ر الأطراف للاتفاقية المذكورة بشأن المسائل المتصلة باتفاقية الأمم المتحدة الإطارية بشأن تغير المناخ ، بما في ذلك توفر تقرير فريق الخبراء التقنيين المخصص التابع لاتفاقية التنوع البيولوجي بشأن التنوع البيولوجي والتكيف مع تغير المناخ ، وبشأن المسائل المتصلة بعمل فريق الاتصال المشترك .-

- الحرف الأول [ ل ] - الحرف الأخير [ ر ] - [ ل ـ ـ ـ ـ ر ] - عدد الحروف 6 -",لمؤتمر,للمؤتمر,لامؤتمر
"-ومن بين الالتزامات ال 7 التي تعهد بها المجتمع المدني ، نفذ نشاط واحد فقط ، ويجري ت ـ ـ ـ ذ نشاطين :-

- الحرف الأول [ ت ] - الحرف الأخير [ ذ ] - [ ت ـ ـ ـ ذ ] - عدد الحروف 5 -",تنفيذ,كتنفيذ,فتنفيذ
"-الجدول 8 : ملاحظات بشأن المؤشرات الأساسية ا ـ ـ ـ ـ ـ ة بهدف القضاء على الفقر-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",المتصلة,والمتصلة,المتصله
"-18 - يشيد بإنشاء الصندوق الاستئماني الدولي لدعم مبادرات الدول لمكافحة القرصنة قبالة س ـ ـ ـ ل الصومال وبإنشاء المنظمة البحرية الدولية لمدونة جيبوتي لقواعد السلوك ( صندوق استئماني متعدد الجهات المانحة أنشئ بمبادرة من اليابان ) ويحث الجهات الفاعلة من الدول وغير الدول المتضررة من القرصنة ، وبالأخص أوساط النقل البحري الدولي ، على أن تسهم فيهما ؛-

- الحرف الأول [ س ] - الحرف الأخير [ ل ] - [ س ـ ـ ـ ل ] - عدد الحروف 5 -",سواحل,بسواحل,سواحله
"-148 - قررت اللجنة ، في قرارها 1990 / 68 الذي اعتمدته في دورتها السادسة والأربعين ، أن تعين مقررا خاصا للنظر في المسائل المتصلة ببيع ا ـ ـ ـ ـ ـ ل واستغلالهم في البغاء وفي المواد الإباحية ، بما في ذلك مشكلة تبني ا ـ ـ ـ ـ ـ ل لأغراض تجارية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ـ ـ ل ] - عدد الحروف 7 -",الأطفال,عندالأطفال,الطفلالأطفال
"-5 - يطلب إلى قيادة القوة الدولية ل ـ ـ ـ ـ ـ ـ ة الأمنية أن تقدم إلى مجلس الأمن ، عن طريق الأمين العام ، تقارير فصلية عن تنفيذ ولايتها ؛-

- الحرف الأول [ ل ] - الحرف الأخير [ ة ] - [ ل ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",للمساعدة,وللمساعدة,ولمساعدة
"-وإضافة إلى ذلك ، ففي حال رأت أية محكمة أثناء بتها في إ ـ ـ ـ  القضايا أن القانون أو المرسوم الذي له قوة القانون والذي سيطبق في هذه الحالة هو قانون غير دستوري أو أنها اقتنعت بجدية ادعاء أحد الأطراف بعدم دستورية هذا القانون ، يجوز لها التماس رأي المحكمة الدستورية وإرجاء النظر في القضية ريثما تقرر المحكمة الدستورية بشأن هذه المسألة .-

- الحرف الأول [ إ ] - [ إ ـ ـ ـ  ] - عدد الحروف 4 -",إحدى,فإحدى,إحدي
"-وتبذل حاليا جهود دبلوماسية إقليمية محمودة لمواصلة تحسين العلاقات الثنائية بين الأعضاء الثلاثة في اتحاد نهر م ـ ـ ـ  ، بالرغم من أن الصراع لا يزال دائرا في مقاطعة لوفا في ليبريا ويخشى أن يتأجج الصراع من جديد في سيراليون إذا رفضت الجبهة المتحدة الثورية التخلي عن بعض المناطق التي تعتبر من أفضل المناطق المنتجة للماس .-

- الحرف الأول [ م ] - [ م ـ ـ ـ  ] - عدد الحروف 4 -",مانو,أمانو,تامانو
"-ويأسف المقرر ا ـ ـ ـ ص لكون المبعوث ا ـ ـ ـ ص للأمين العام المعني بميانمار منع هو الآخر من دخول البلاد منذ بعثته الأخيرة في آذار / مارس 2004 رغم الطلبات المتكررة في هذا الشأن .-

- الحرف الأول [ ا ] - الحرف الأخير [ ص ] - [ ا ـ ـ ـ ص ] - عدد الحروف 5 -",الخاص,بالخاص,الخاصة
"-47 - التحقيق مع المسؤولين الحكوميين الفاسدين الذي يشاركون في عمليات الاتجار بالأشخاص أو ييسرون تنفيذها ومقاضاتهم ومعاقبتهم ، والحث على تطبيق سياسة عدم التسامح إطلاقا ضد هؤلاء المسؤولين الفاسدين ، بما يتماشى واتفاقية الأمم المتحدة ل ـ ـ ـ ـ ـ ة الفساد ( ) واتفاقية الأمم المتحدة ل ـ ـ ـ ـ ـ ة الجريمة المنظمة عبر الوطنية ؛-

- الحرف الأول [ ل ] - الحرف الأخير [ ة ] - [ ل ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",لمكافحة,ولمكافحة,للمكافحة
"-وفي هذا الصدد ، يتسم التشغيل المؤقت لأكبر عدد ممكن من المحطات بأهمية حيوية ، لتطوير قدرات مركز ا ـ ـ ـ ـ ـ ـ ت الدولي على تجهيز ا ـ ـ ـ ـ ـ ـ ت إلى حين بدء نفاذ المعاهدة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",البيانات,فالبيانات,كبيانات
