QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-و ـ ـ ـ ـ ـ ة أخرى تضعف عولمة الأسواق المالية والتحرير شبه التام للمبادلات ( مبادلات البضائع والبراءات والخدمات وما إلى ذلك ) الدول بصورة خطيرة ويشكلان خطرا مباشرا على ظهور الحق في الغذاء وعلى إعماله .-

- الحرف الأول [ و ] - الحرف الأخير [ ة ] - [ و ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",وبعبارة,وبعبارات,بعبارة
"-تهدي البعثة الدائمة لبلغاريا لدى الأمم المتحدة تحياتها إلى رئيس لجنة مجلس الأمن المنشأة ع ـ ـ ـ  بالقرار 1718 ( 2006 ) وتتشرف ، بالإشارة إلى الفقرة 11 من القرار ، بأن تحيل طيه تقرير جمهورية بلغاريا عن الخطوات المتخذة لتنفيذ الجزاءات المنصوص عليها في القرار المذكور أعلاه ( انظر المرفق ) .-

- الحرف الأول [ ع ] - [ ع ـ ـ ـ  ] - عدد الحروف 4 -",عملا,يعملا,وعملا
"-وفي هذا الشأن ، ي ـ ـ ـ ي للدول الأطراف أن تأخذ في الاعتبار أن المحافظة على الصحة في العمر المتقدم تتطلب استثمارات طوال فترة الحياة ، ولا سيما ، من خلال اعتماد أساليب حياة صحية ( من ناحية الغذاء والتدريبات البدنية وعدم التدخين أو تناول المشروبات الكحولية ، الخ . ) .-

- الحرف الأول [ ي ] - الحرف الأخير [ ي ] - [ ي ـ ـ ـ ي ] - عدد الحروف 5 -",ينبغي,يجب,وينبغي
"-( ج ) استحداث أ ـ ـ ـ ت لتقييم فعالية تدابير مكافحة الاتجار بالأشخاص .-

- الحرف الأول [ أ ] - الحرف الأخير [ ت ] - [ أ ـ ـ ـ ت ] - عدد الحروف 5 -",أدوات,الأدوات,وأدوات
"-"" إن التعاون التقني واحد من المهام ا ـ ـ ـ ـ ـ ـ ة الثلاث للأونكتاد .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",الرئيسية,والرئيسية,الرئيسة
"-81 - وتم توفير خدمات البث المباشر لمداولات الهيئات الفرعية عبر شبكة الويب : وبلغ المجموع تسعة أيام من البث المباشر وعند الطلب للدورة الرابعة والعشرين للهيئتين الفرعيتين والدورة الأولى للفريق العامل الاستشاري ، ويومين من البث المباشر وعند الطلب بالنسبة للحوار ، وستة أيام من البث المباشر وعند الطلب لجلسات المجلس التنفيذي ل ـ ـ ـ ة التنمية النظيفة ، وسبعة أيام من البث المباشر لثلاثة من اجتماعات لجنة الإشراف على التنفيذ المشترك .-

- الحرف الأول [ ل ] - الحرف الأخير [ ة ] - [ ل ـ ـ ـ ة ] - عدد الحروف 5 -",لآلية,للآلية,الآلية
"-وقد وزعت البعثة في الميدان بالفعل قرابة ثلثي المراقبين المطلوبين ا ـ ـ ـ ـ غ عددهم ٢٨٠ مراقبا . بيد أنها لم تنشئ بعد جميع المكاتب المتوخاة كما أن الكثير من المناطق الريفية لم تزرها البعثة بعد .-

- الحرف الأول [ ا ] - الحرف الأخير [ غ ] - [ ا ـ ـ ـ ـ غ ] - عدد الحروف 6 -",البالغ,والبالغ,البالغه
"-107 - وهذا الخيار ، الذي قيم بأنه قادر على التنافس مع البدائل عند التشغيل على نطاق معتدل ، يلبي أهداف التسلسل الهرمي للنفايات فيما يتصل بتحقيق مستويات ع ـ ـ ـ ة من استعادة المواد مع الحد من التعرض للملوثات العضوية الثابتة - مركبات الإيثير الثنائية الفينيل المبرومة .-

- الحرف الأول [ ع ] - الحرف الأخير [ ة ] - [ ع ـ ـ ـ ة ] - عدد الحروف 5 -",عالية,وعالية,عالي
"-مذكرة ش ـ ـ ـ ة مؤرخة 8 أيار / مايو 2001 موجهة إلى إدارة شؤون نزع السلاح بالأمانة العامة للأمم المتحدة من البعثة الدائمة لشيلي لدى الأمم المتحدة تحيل بها البلاغ الصادر عن مجموعة ريو بشأن الاتجار غير المشروع بالأسلحة الصغيرة والأسلحة الخفيفة من جميع جوانبه-

- الحرف الأول [ ش ] - الحرف الأخير [ ة ] - [ ش ـ ـ ـ ة ] - عدد الحروف 5 -",شفوية,المشفوية,الشفوية
"-وأعرب عن قلقه إزاء اتخاذ أي مبادرة لمحاولة تجاهل أو نزع الشرعية عن النظام المتعدد الأطراف ل ـ ـ ـ  السلاح ، الذي سبق التفاوض عليه في المنتديات المتعددة الأطراف ذات الصلة أو للسعي لتقويض الطابع التقني غير السياسي للمؤسسات التي أنشئت للتعامل مع ذلك النظام .-

- الحرف الأول [ ل ] - [ ل ـ ـ ـ  ] - عدد الحروف 4 -",لنزع,لنزعه,للنزع
"-6 - 3 وتدعي الدولة الطرف أن البلاغ غير مقبول ، وذلك لأمور منها عدم استنفاد سبل الانتصاف المحلية ، لأن صاحبة البلاغ تدعي انتهاك المادة 26 من العهد فيما يتعلق ب ـ ـ ـ ـ ـ ـ ن رقم 87 / 1991 ، المتعلق بحالات رد الاعتبار خارج نطاق القضاء ، دون أن يكون هناك أي طلب مقدم بهذا الصدد إلى المحاكم الداخلية .-

- الحرف الأول [ ب ] - الحرف الأخير [ ن ] - [ ب ـ ـ ـ ـ ـ ـ ن ] - عدد الحروف 8 -",بالقانون,فالقانون,القانون
"-ومن بين أبرز الدوافع إلى ذلك زيادة أهمية ا ـ ـ ـ ـ ـ ق المالية في توفير التمويل ، وتدويل المستثمرين .-

- الحرف الأول [ ا ] - الحرف الأخير [ ق ] - [ ا ـ ـ ـ ـ ـ ق ] - عدد الحروف 7 -",الأسواق,فالأسواق,لأسواق
"-( ج ) مساعدة البلدان النامية ، ولا سيما البلدان الأقل نموا ، على وضع استراتيجيات وخطط وطنية ، بوسائل من بينها إجراء تقييم لاحتياجات القدرات الوطنية ، باستخدام موارد من خارج ا ـ ـ ـ ـ ـ ـ ـ ة ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 9 -",الميزانية,والميزانية,لميزانية
"-وأما البلدان النامية فقد أدت حتى الآن دورا أقل أهمية من الدور الذي قامت به نظيراتها أعضاء منظمة التعاون والتنمية في الميدان الاقتصادي في تطوير أو تنفيذ ترتيبات التعاون هذه الرسمية أكثر من غيرها ، لا سيما في معالجة حالات م ـ ـ ـ ة .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ة ] - عدد الحروف 5 -",محددة,معينة,ومحددة
"-وأشير كذلك الى أن مفهوم التنمية الاقتصادية ب ـ ـ ـ  المعنى له صلة مباشرة بصون السلم والأمن الدوليين ، ومن ثم ينبغي أن يذكر في تلك الفقرة .-

- الحرف الأول [ ب ] - [ ب ـ ـ ـ  ] - عدد الحروف 4 -",بهذا,بهذ,بهذاالاسم
"-طاء - المراجعة الدورية لإيداع الطفل ( المادة 25 ) 87 - يرجى بيان التدابير التي اتخذت ، بما في ذلك التدابير ذات الطابع التشريعي والإداري والقضائي للإقرار بحق الطفل الذي أودعته السلطات المختصة لأغراض الرعاية أو الحماية أو علاج صحته البدنية أو العقلية ، في مراجعة دورية للعلاج المقدم للطفل في المؤسسات العامة و ـ ـ ـ ـ ـ ة وللخدمات والمرافق ، فضلا عن جميع الظروف الأخرى ذات الصلة بإيداعه .-

- الحرف الأول [ و ] - الحرف الأخير [ ة ] - [ و ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",والخاصة,والخاصه,والخاص
"-وأشار فريق الخبراء إلى تحديات التنفيذ الناشئة عن الوتيرة المتسارعة لاعتماد المعايير والمدونات الدولية لإبلاغ الشركات ، وأكد الحاجة إلى نهج م ـ ـ ـ  لبناء القدرات في هذا المجال .-

- الحرف الأول [ م ] - [ م ـ ـ ـ  ] - عدد الحروف 4 -",متسق,ومتسق,متسقا
"-وقد أشار ا ـ ـ ـ ـ ـ ر الثاني للمملكة المتحدة إلى جميع مخزونات الأسلحة الكيميائية التي تنتظر التدمير التي تم حصرها وتأمينها وحمايتها ماديا في مختبر علوم وتكنولوجيا الدفاع في بورتون داون .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ـ ر ] - عدد الحروف 7 -",التقرير,والتقرير,التقريري
"-وبالنظر إلى ع ـ ـ  توفر الإرادة السياسية من جانب بعض من هذه الدول فإن تمديد المعاهدة إلى أجل غير مسمى لم يحقق النتيجة المتوقعة وهي الاقتراب من تحقيق نزع السلاح أو تحقيق تقدم بالنسبة لتنفيذ الخطوات العملية الثلاث عشرة .-

- الحرف الأول [ ع ] - [ ع ـ ـ  ] - عدد الحروف 3 -",عدم,وعدم,لعدم
"-هلي لي أن أعتبر أن ا ـ ـ ـ ـ ـ ة تود أن تحذو حذوها ؟-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الجمعية,في الجمعية,فالجمعية
