QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-69 - ومنذ آخر تقرير قدمته اللجنة إلى المجلس الاقتصادي والاجتماعي ، في حزيران / يونيه 1999 ، واصلت اللجنة تعزيز عدم التمييز ضد الأطفال من خلال عملية إ ـ ـ ـ د تقاريرها .-

- الحرف الأول [ إ ] - الحرف الأخير [ د ] - [ إ ـ ـ ـ د ] - عدد الحروف 5 -",إعداد,كإعداد,وإعداد
"-١٢ - يرد في المرفق الرابع الجدول المقترح لملاك الموظفين المدنيين لبعثة مراقبي الأمم المتحدة في رواندا - أوغندا . وتغطي التكلفة التقديرية تكاليف مرتبات ١٧ موظفا دوليا ) ٥ من الفئة الفنية ، و ٧ من فئة الخدمة الميدانية و ٥ من فئة الخدمات العامة ( استنادا الى تواريخ الوصول الواردة في المرفق الثالث والى معدلات التكلفة القياسية ا ـ ـ ـ ـ ر اليها في الفقرة ٥ أعلاه ، وعلى النحو الوارد بالتفصيل في المرفق السادس .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ر ] - عدد الحروف 6 -",المشار,والمشار,مشار
"-: : إعداد ثلاثة تقارير عن إدماج الحقوق الاقتصادية والاجتماعية والثقافية في السياسات والإجراءات الوطنية المرتبطة بعملية إ ـ ـ ـ ة الإعمار-

- الحرف الأول [ إ ] - الحرف الأخير [ ة ] - [ إ ـ ـ ـ ة ] - عدد الحروف 5 -",إعادة,إعاد,وإعادة
"-وسيكون معروضا على اللجنة م ـ ـ ـ ة من الأمانة العامة كمساهمة في الجزء الرفيع المستوى من دورة المجلس لعام 2007 .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ة ] - عدد الحروف 5 -",مذكرة,ومذكرة,لمذكرة
"-٥ - ٦ وينص البند ٥١ - ١ من المادة الخامسة عشرة من النظام المالي والقواعد المالية للأمم المتحدة على أن "" تتولى محكمة العدل الدولية إعداد المقترحات ا ـ ـ ـ ـ ـ ـ ة بالميزانية البرنامجية للمحكمة ، بالتشاور مع الأمين العام .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المتعلقة,والمتعلقة,ومتعلقة
"-وإن اعتماد الإعلان المتعلق بالفصل العنصري وآثاره المدمرة في الجنوب الافريقي في عام ١٩٨٩ دون تصويت يخلد ذكر اللجنة بوصفها الآلية المشروعة التي يمكن للمجتمع الدولي من خلالها وينبغي أن يساعد في القضاء على ا ـ ـ ـ ل العنصري في جنوب افريقيا .-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ل ] - عدد الحروف 5 -",الفصل,فالفصل,الفصلة
"-ولا يزال الحفاظ على وجود مجتمع المساعدة الإنسانية في المناطق الريفية النائية يشكل تحديا كبيرا ، ولا سيما في ضوء الحالة الأمنية في بعض أنحاء دارفور وحالات اختطاف العاملين في مجال ا ـ ـ ـ ـ ـ ة الإنسانية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الأنشطة,والأنشطة,فالأنشطة
"-وقد عرضت دولة عضو أخرى تقديم الأفراد اللازمين لتشغيل المستشفى ومواصلة تقديم خدمات المستشفيات لجميع م ـ ـ ـ ي البعثة ) القوات العسكرية والموظفين المدنيين ( .-

- الحرف الأول [ م ] - الحرف الأخير [ ي ] - [ م ـ ـ ـ ي ] - عدد الحروف 5 -",موظفي,وموظفي,موظفين
"-تهدف البعثة الدائمة لبيرو لدى الأمم المتحدة خالص تحياتها لمكتب رئيس لجنة مجلس الأمن ا ـ ـ ـ ـ ـ ة عملا بالقرار 1540 ( 2004 ) ويشرفها أن تحيل طيه تقرير بيرو التكميلي عن تنفيذ القرار 1540 ( 2004 ) المتعلق بعدم انتشار أسلحة الدمار الشامل ( انظر المرفق ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",المنشأة,والمنشأة,لمنشأة
"-وإذ تشير أيضا إلى قرار ا ـ ـ ـ ـ س الاقتصادي والاجتماعي 1989 / 65 المؤرخ 24 أيار / مايو 1989 ، الذي أوصى فيه ا ـ ـ ـ ـ س بمبادئ المنع والتقصي الفعالين لعمليات الإعدام خارج القضاء أو بإجراءات موجزة أو تعسفا ،-

- الحرف الأول [ ا ] - الحرف الأخير [ س ] - [ ا ـ ـ ـ ـ س ] - عدد الحروف 6 -",المجلس,والمجلس,لالمجلس
"-أما بعض الغجر المقيمين إقامة د ـ ـ ـ ة في الجمهورية التشيكية ممن أصبحوا في عام 1993 مواطنين سلوفاك وكان قد رفض من قبل منحهم الجنسية التشيكية فبإمكانهم الآن الحصول عليها بمجرد إعلان بسيط ( انظر الفقرات 54 - 59 من التقرير الأولي .-

- الحرف الأول [ د ] - الحرف الأخير [ ة ] - [ د ـ ـ ـ ة ] - عدد الحروف 5 -",دائمة,ودائمة,الدائمة
"-40 - ولم تقدم بوليفيا حتى الحين بياناتها عن ا ـ ـ ـ ـ د المستنفدة للأوزون بالنسبة لعام 2005 ، مما يحول دون استعراض تنفيذها لالتزامها الوارد في المقرر 15 / 29 .-

- الحرف الأول [ ا ] - الحرف الأخير [ د ] - [ ا ـ ـ ـ ـ د ] - عدد الحروف 6 -",المواد,والمواد,كالمواد
"-ويجب تقديم ضمانات مماثلة إلى جميع ا ـ ـ ـ ـ ـ ق الخالية من الأسلحة النووية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ق ] - [ ا ـ ـ ـ ـ ـ ق ] - عدد الحروف 7 -",المناطق,والمناطق,كالمناطق
"-( د ) علاوة على ذلك ، يجوز للأمين العام أن ينهي تعيين الموظف المعين تعيينا مستمرا دون موافقة الموظف إذا كان الغرض من هذا الإجراء ، في رأي الأمين العام ، هو لصالح حسن إدارة المنظمة وأنه اتخذ وفقا لمعايير الميثاق ويفسر بصفة ر ـ ـ ـ ـ ة باعتباره تغييرا في الولاية أو إنهاء لها .-

- الحرف الأول [ ر ] - الحرف الأخير [ ة ] - [ ر ـ ـ ـ ـ ة ] - عدد الحروف 6 -",رئيسية,ورئيسية,أساسية
"-ويرمي هذا الاجتماع الذي يعقد بين السلطات الوطنية المعنية ولجنة الساحل لمبيدات الآفات ، إلى استعراض ما تحقق من تقدم دمج عمل اتفاقية ر ـ ـ ـ ـ ـ م مع عمل لجنة الساحل لمبيدات الآفات ، والتصدي لقضايا تتعلق بدور لجنة الساحل لمبيدات الآفات في مساعدة البلدان الأعضاء على تلبية التزاماتها بموجب اتفاقية ر ـ ـ ـ ـ ـ م ، وتشجيع أعضاء لجنة الساحل لمبيدات الآفات الذين لم يصبحوا أطرافا في الاتفاقية بعد ، على التصديق عليها .-

- الحرف الأول [ ر ] - الحرف الأخير [ م ] - [ ر ـ ـ ـ ـ ـ م ] - عدد الحروف 7 -",روتردام,بروتردام,وروتردام
"-4 - مسائل حقوق الإنسان ، بما في ذلك النهج ا ـ ـ ـ ـ ـ ة لتحسين التمتع الفعلي بحقوق الإنسان والحريات الأساسية [ 67 ( ب ) ]-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",البديلة,والبديلة,البديل
"-وأرجو ممتنا إطلاع أعضاء مجلس ا ـ ـ ـ ن على هذه الرسالة ومرفقها وإصدارهما باعتبارهما وثيقة من وثائق مجلس ا ـ ـ ـ ن .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ن ] - عدد الحروف 5 -",الأمن,والأمن,الامن
"-وأشار إلى أن البرنامج الإنمائي سيقوم ، بالتعاون مع الأعضاء الآخرين في أسرة الأمم المتحدة ، من خلال إطار التعاون الثاني للتعاون التقني فيما بين البلدان النامية بعقد شراكات جديدة لرعاية البحث والتطوير ، والهياكل الأساسية لتكنولوجيا المعلومات والاتصال ، وترتيبات ا ـ ـ ـ ط الشبكي ، ومراكز الامتياز في بلدان الجنوب .-

- الحرف الأول [ ا ] - الحرف الأخير [ ط ] - [ ا ـ ـ ـ ط ] - عدد الحروف 5 -",الربط,وبالربط,والربط
"-ونظرا لزيادة عبء ا ـ ـ ـ ل ، وبغية تمكين الوحدة من تنفيذ أنشطتها بفعالية من المقترح أيضا أن تنقل اليها وظيفة مؤقتة من فئة الخدمات العامة ) الرتب الأخرى ( من فرع اجراءات التسويات السلمية في افريقيا ) انظر الفقرة ٣ جيم - ٢٧ ( .-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ل ] - عدد الحروف 5 -",العمل,فالعمل,العمله
