QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-واصلت اللجنة ن ـ ـ ـ ا في البنود الفرعية واستمعت إلى بيانات أدلى بها ممثلو كل من بيلاروس ، وجمهورية إيران الإسلامية ، وفنلندا ، والنرويج ، وأستراليا ، والولايات المتحدة ، والإمارات العربية المتحدة ، وكولومبيا ، وكوبا ، والسويد ، والدانمرك ، وميانمار ، ومنغوليا ، وفييت نام ، وعمان ، وألمانيا ، وسورينام ، والجمهورية العربية السورية ، والهند ، والعراق ، والمكسيك ، والاتحاد الروسي .-

- الحرف الأول [ ن ] - الحرف الأخير [ ا ] - [ ن ـ ـ ـ ا ] - عدد الحروف 5 -",نظرها,تنظرها,ونظرها
"-وقام وفدنا في كل مناسبة بإبلاغ مجلس الأمن بشأن تفاصيل الأعمال الإرهابية التي يقوم بها العديد من ا ـ ـ ـ ـ ـ د والمنظمات ضد كوبا ، وكذلك بشأن الحماية التي توفرها لهم حكومة الولايات المتحدة المتواطئة معهم .-

- الحرف الأول [ ا ] - الحرف الأخير [ د ] - [ ا ـ ـ ـ ـ ـ د ] - عدد الحروف 7 -",الأفراد,فالأفراد,والأفراد
"-( ج ) زيادة م ـ ـ ـ ـ ت بدل الإقامة المقرر للبعثة المدفوع للوحدات العسكرية وضباط شرطة الأمم المتحدة-

- الحرف الأول [ م ] - الحرف الأخير [ ت ] - [ م ـ ـ ـ ـ ت ] - عدد الحروف 6 -",معدلات,فمعدلات,ومعدلات
"-الرئيس ) ترجمة ش ـ ـ ـ ة عن الانكليزية ( : يبلغ الأمين العام ، في مذكرته ، الجمعية العامة بأنه تلقى إخطارا باستقالة السيد ايمري كاربوشكي ) هنغاريا ( من عضوية لجنة الاشتراكات ، لذلك فإنه يطلب من الجمعية أن تعين في دورتها الراهنة شخصا لشغل الفترة المتبقية من مدة عضوية السيد كاربوشكي ، أي حتى ٣١ كانون الأول / ديسمبر ١٩٩٤ .-

- الحرف الأول [ ش ] - الحرف الأخير [ ة ] - [ ش ـ ـ ـ ة ] - عدد الحروف 5 -",شفوية,المشفوية,الشفوية
"-وشرع مجلس الأمن في التصويت على مشروع القرار S / 2006 / 1001 واعتمده بالإجماع باعتباره القرار 1731 ( 2006 ) ( للاطلاع على نص القرار ، انظر الوثيقة S / RES / 1731 ( 2006 ) التي ستصدر ضمن الوثائق الرسمية ل ـ ـ ـ س الأمن ، قرارات ومقررات مجلس الأمن ، 1 آب / أغسطس 2006 - 31 تموز / يوليه 2007 ) .-

- الحرف الأول [ ل ] - الحرف الأخير [ س ] - [ ل ـ ـ ـ س ] - عدد الحروف 5 -",لمجلس,ولمجلس,لمجلسها
"-وأن معظم المدارس التي ظلت مفتوحة ، كان يرتادها عدد قليل من التلاميذ أو أن ارتيادهم لها كان متقطعا بسبب سوء الحالة الأمنية وحظر التجول وحواجز الطرق . وتسبب كل ذلك في انقطاع ما يقدر ب 000 50 طفل عن التعليم ا ـ ـ ـ ـ ي ، وعن بقاء 52 مدرسة مغلقة في مقديشو حتى نهاية الفترة المشمولة بالتقرير .-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ي ] - عدد الحروف 6 -",الرسمي,والرسمي,الموقع
"-4 - عقدت لجنة المستوطنات البشرية العاملة بوصفها اللجنة التحضيرية للدورة الاستثنائية للجمعية العامة لإجراء استعراض و ـ ـ ـ ـ م شاملين لتنفيذ نتائج مؤتمر الأمم المتحدة للمستوطنات البشرية ( الموئل الثاني ) ست جلسات خلال دورتها الثانية المعقودة في مكتب الأمم المتحدة بنيروبي في الفترة من 19 إلى 23 شباط / فبراير 2001 .-

- الحرف الأول [ و ] - الحرف الأخير [ م ] - [ و ـ ـ ـ ـ م ] - عدد الحروف 6 -",وتقييم,وتقييمه,وتقييمها
"-( و ) وصف سجله الوطني لتسجيل وتقصي أثر الكمية المخصصة له طبقا للفقرة 1 من المادة 5 ، المبلغ عنها وفقا ل ـ ـ ـ ـ ـ ئ التوجيهية لإعداد المعلومات المطلوبة بموجب المادة 7 من بروتوكول كيوتو .-

- الحرف الأول [ ل ] - الحرف الأخير [ ئ ] - [ ل ـ ـ ـ ـ ـ ئ ] - عدد الحروف 7 -",للمبادئ,لمبادئ,والمبادئ
"-41 - واصل مشروع د ـ ـ  الميزانية في حالات الطوارئ في الصومال ، التابع لبرنامج الأمم المتحدة الإنمائي ، عمله كآلية للتمويل المنسق لدعم الميزانية المقدمة من المانحين إلى المؤسسات الصومالية الناشئة .-

- الحرف الأول [ د ] - [ د ـ ـ  ] - عدد الحروف 3 -",دعم,ودعم,الدعم
"-٦٤ - التخفيف من حدة الفقر - تعد الجهود المبذولة للتخفيف من الفقر أ ـ ـ ـ  أساسيا للحكم والسلم الاجتماعي ، وقد تركز العديد من البرامج القطرية للدورة الخامسة على معالجة محنة الفقراء .-

- الحرف الأول [ أ ] - [ أ ـ ـ ـ  ] - عدد الحروف 4 -",أمرا,الأمرا,أمر
"-تتقدم البعثة الدائمة لجمهورية العراق لدى الأمم المتحدة بتحياتها إلى رئيس مجلس الأمن ، وتتشرف بأن تحيل طيه رسالة من معالي السيد هوشيار زيباري ، وزير خارجية جمهورية العراق ( انظر المرفق ) ، مشفوعة بالتقرير الفصلي بشأن خطة العمل و ـ ـ ـ ـ ـ ل الزمني للانتقال إلى الترتيبات التي ستحل محل صندوق تنمية العراق ، وفقا للفقرة 5 من قرار مجلس الأمن 1905 ( 2009 ) ، ( انظر الضميمة ) .-

- الحرف الأول [ و ] - الحرف الأخير [ ل ] - [ و ـ ـ ـ ـ ـ ل ] - عدد الحروف 7 -",والجدول,الجدول,والجدولة
"-وأضاف قائلا إن جميع منظمات منطقة جنوب ا ـ ـ ـ ـ ط الهادئ تعمل سويا من أجل أن يكون موقفها المشترك قد روعي في الوثيقة الختامية مراعاة تامة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ط ] - [ ا ـ ـ ـ ـ ط ] - عدد الحروف 6 -",المحيط,الهادئ,والمحيط
